subject,trials,scenario,condition,Wave,Fp1,Fpz,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,CP5,CP1,CP2,CP6,P7,P3,Pz,P4,P8,POz,O1,Oz,O2
s06,4,easy,silence,beta,0.614594042301178,0.4080704748630523,0.730475664138794,0.5022636651992798,0.453836441040039,0.4283587634563446,0.4650235772132873,0.426024466753006,0.4802557826042175,0.3959220945835113,0.3910406231880188,0.4469934105873108,0.4141846299171448,0.3689696192741394,0.3692679703235626,0.3601378798484802,0.2849083840847015,0.2982260584831238,0.3255374431610107,0.3190127611160278,0.292182594537735,0.339494526386261,0.3122791051864624,0.2933656573295593,0.2801612913608551,0.2532477974891662,0.2931803166866302,0.5642910599708557,0.2933387160301208,0.2962774038314819
s08,3,easy,silence,beta,1.0977376699447632,0.7199872136116028,1.0839238166809082,0.9125604033470154,0.8407784104347229,0.6968628168106079,1.1383167505264282,0.5094406008720398,1.0254276990890503,0.6083290576934814,0.6578500270843506,0.889948308467865,0.6085439324378967,0.5526737570762634,0.5207153558731079,0.5638097524642944,0.9952558875083924,0.4835467040538788,0.4576810300350189,0.4724965691566467,0.494174599647522,0.4668980240821838,0.4211076200008392,0.4425683617591858,0.4998849630355835,0.4719224274158478,0.5687974095344543,0.5783794522285461,0.5773343443870544,0.5787352919578552
s08,5,easy,silence,beta,1.031125545501709,0.6482256054878235,0.8897249698638916,0.8866681456565857,0.7002689838409424,0.6084009408950806,0.8576588034629822,0.4486535787582397,0.8521488308906555,0.5388359427452087,0.5712876915931702,0.7321373820304871,0.683175265789032,0.5134307742118835,0.4759813249111175,0.4850999116897583,0.4328538179397583,0.4460493624210357,0.4254117906093597,0.4098135530948639,0.4066254496574402,0.4264752566814422,0.4249042272567749,0.4030543863773346,0.394114077091217,0.3461263477802276,0.6098038554191589,0.6345634460449219,0.6260452270507812,0.6243742108345032
s08,6,easy,silence,beta,1.0151475667953491,0.5755577683448792,1.0057997703552246,0.9108567833900452,0.7191711664199829,0.6282207369804382,0.96413916349411,0.6141759753227234,0.9200955629348756,0.5631346106529236,0.6130181550979614,0.7911394834518433,0.5910831093788147,0.4907505810260772,0.5213332772254944,0.5045011043548584,0.7786170840263367,0.3362561762332916,0.4430789053440094,0.4421757161617279,0.4097859561443329,0.3927518129348755,0.4069673120975494,0.4207089245319366,0.4013233780860901,0.3782381117343902,0.5198009014129639,0.5365923643112183,0.5306075811386108,0.5306025743484497
s03,3,easy,silence,delta,1.6711668968200684,1.7573214769363403,1.7387700080871582,1.397242546081543,1.86017107963562,2.187969207763672,1.9636306762695312,1.6431608200073242,1.4197168350219729,2.011948108673096,1.8824948072433472,1.5690525770187378,1.1040033102035522,1.6352219581604004,1.84759521484375,1.3297410011291504,1.372761607170105,1.534014105796814,1.9590601921081543,1.6236664056777954,1.210634708404541,1.203807711601257,1.6497188806533811,1.708073377609253,1.4834903478622437,1.2119487524032593,1.5659754276275637,1.2409987449645996,1.231902241706848,1.35029399394989
s04,4,easy,silence,delta,2.525588035583496,2.661962985992432,2.604134559631348,2.1608457565307617,2.382313966751098,2.601426601409912,2.407656192779541,2.2693076133728027,1.9030308723449707,2.178996086120605,2.1835641860961914,1.9172632694244385,1.6417534351348877,1.7988711595535278,2.1103553771972656,1.7837258577346802,1.5863968133926392,1.474462866783142,1.9080491065979004,1.8274306058883667,1.468765139579773,1.2036876678466797,1.8071116209030151,2.0480401515960693,1.6360775232315063,1.3651633262634275,1.5407687425613403,1.1691898107528689,1.1306281089782717,1.1116681098937988
s06,4,easy,silence,delta,1.8887741565704343,1.7016239166259766,1.8027186393737795,1.7335021495819092,1.9415842294692995,2.12337064743042,1.9295103549957275,1.6807628870010376,1.6100887060165403,1.9917833805084229,1.912526607513428,1.49161958694458,1.3202300071716309,1.6278618574142456,2.056976079940796,1.5586106777191162,1.04156231880188,1.225266456604004,1.648912787437439,1.5437806844711304,1.3402518033981323,1.2174913883209229,1.1736360788345337,1.203263759613037,1.3685357570648191,0.7204417586326599,1.2035049200057983,1.0054672956466677,1.189113974571228,0.9208438396453856
s08,3,easy,silence,delta,1.441361904144287,1.413333535194397,1.4795647859573364,1.7792630195617676,1.7003716230392456,1.9129648208618164,1.6518737077713013,1.242639422416687,1.3686420917510986,2.378357648849488,1.7277617454528809,1.5818092823028564,1.222535252571106,1.5249428749084473,1.8764026165008545,1.5397651195526123,1.2817000150680542,1.4279940128326416,1.7742033004760742,1.6682612895965576,1.2449007034301758,0.9784247875213624,1.3887808322906494,1.6974635124206543,1.3547160625457764,0.9804716110229492,0.9836660623550416,0.9719796180725098,0.9726873636245728,0.974410891532898
s08,5,easy,silence,delta,1.334095120429993,1.1683378219604492,1.2594563961029053,1.6090366840362549,1.6444406509399414,1.8355035781860352,1.47275710105896,0.9814732074737548,1.343788504600525,2.138758659362793,1.7306277751922607,1.4432677030563354,1.244174242019653,1.6413594484329224,1.882020115852356,1.4897478818893433,0.9399046301841736,1.2945265769958496,1.7162522077560425,1.6924560070037842,1.1671578884124756,1.0087015628814695,1.40223491191864,1.7172858715057373,1.3096779584884644,0.940037488937378,0.9795501232147216,0.9625120162963868,0.9577667713165284,0.950038731098175
s08,6,easy,silence,delta,1.2004547119140625,1.2675541639328003,1.2806241512298584,1.4125800132751465,1.519273281097412,1.7402737140655518,1.4823918342590332,1.469196081161499,1.247847080230713,2.2405779361724854,1.590334415435791,1.3587114810943604,1.0217623710632324,1.4158260822296145,1.7342214584350586,1.3216633796691897,1.1090037822723389,1.0137518644332886,1.5808206796646118,1.4978796243667605,1.0222963094711304,0.897943377494812,1.1816198825836182,1.475309133529663,1.1349281072616575,0.8116387128829956,0.9205334186553956,0.917452335357666,0.9090542793273926,0.9139993786811828
s03,3,easy,silence,gamma,0.4149982333183288,0.4270324110984802,0.4298554956912994,0.397683322429657,0.4247814118862152,0.4358857572078705,0.4723845422267914,0.4409632086753845,0.4145446419715881,0.3650938868522644,0.3699927628040313,0.4287033975124359,0.2618415355682373,0.4038794636726379,0.3299893736839294,0.3389884531497955,0.4931199550628662,0.3864385187625885,0.3241737782955169,0.3098004162311554,0.3045196533203125,0.2427320182323455,0.2961598336696625,0.2858852744102478,0.2834790349006653,0.4866768717765808,0.254222571849823,0.2597020268440246,0.2566640079021454,0.2710196673870086
s04,4,easy,silence,gamma,0.4059208035469055,0.4260378777980804,0.4584909081459045,0.4058329164981842,0.3414281010627746,0.342265635728836,0.3636975884437561,0.4278768599033355,0.3308914303779602,0.2972604930400848,0.3102567195892334,0.3724730610847473,0.5271198749542236,0.2882102131843567,0.289895087480545,0.2874356210231781,0.6047101020812988,0.3666820824146271,0.2755513787269592,0.2639247477054596,0.2634665071964264,0.2675956189632416,0.2709380984306335,0.2619943916797638,0.2713305056095123,0.3089832365512848,0.2735397219657898,0.3473842144012451,0.3453970849514007,0.4568365216255188
s06,4,easy,silence,gamma,0.5372952222824097,0.3107112944126129,0.7055527567863464,0.4436815679073334,0.3677802383899688,0.3101925551891327,0.3542464971542358,0.3416969776153564,0.4541869759559631,0.2936149537563324,0.2655488848686218,0.3506841361522674,0.3788999021053314,0.3044753968715668,0.2541603147983551,0.2500603199005127,0.1960888057947158,0.2499191761016845,0.2360659390687942,0.2172095477581024,0.2092959135770797,0.2794863581657409,0.2375428974628448,0.2162308990955352,0.1884276717901229,0.1772299110889434,0.2170727550983429,0.5599319934844971,0.2176285982131958,0.2414017468690872
s08,3,easy,silence,gamma,0.8513374328613281,0.5416772961616516,0.7898480296134949,0.6266459226608276,0.6125524640083313,0.479216992855072,0.7968698740005493,0.3673488795757293,0.7344481348991394,0.4402503967285156,0.4584607481956482,0.6596595048904419,0.5146151185035706,0.4041140973567962,0.3919667601585388,0.3991473019123077,1.023889422416687,0.3780647814273834,0.3411782383918762,0.3521109223365783,0.3841099441051483,0.4097510874271393,0.3337337374687195,0.3413384258747101,0.3995672464370727,0.397284060716629,0.5383294820785522,0.5489188432693481,0.5481128692626953,0.549524188041687
s08,5,easy,silence,gamma,0.806270956993103,0.5026045441627502,0.6698564291000366,0.6615464091300964,0.4792311787605285,0.4208219647407532,0.5764468908309937,0.3581263422966003,0.6448620557785034,0.3899834752082824,0.3897541165351867,0.5132611393928528,0.6223537921905518,0.3746960163116455,0.3396736979484558,0.3444969654083252,0.3453262448310852,0.3578135669231415,0.3173586726188659,0.302295058965683,0.3107544779777527,0.3990134596824646,0.3508364260196686,0.3022312521934509,0.3165397047996521,0.290871113538742,0.5795564651489258,0.6065313220024109,0.597282886505127,0.5960285067558289
s08,6,easy,silence,gamma,0.7310894727706909,0.4231770932674408,0.7053555250167847,0.6555290818214417,0.4706000387668609,0.3985195457935333,0.7045140862464905,0.4660548567771911,0.6627314686775208,0.3768701553344726,0.4050098359584808,0.5800282955169678,0.5727019906044006,0.3469707369804382,0.3567499816417694,0.3552395105361938,0.7963623404502869,0.2639770805835724,0.3137010037899017,0.3232483565807342,0.315378725528717,0.3618347644805908,0.3182958662509918,0.305128276348114,0.3156537413597107,0.3274488151073456,0.4479969143867492,0.4641271233558655,0.4584563672542572,0.4580182433128357
s03,3,easy,silence,theta,0.8711678385734558,0.9139700531959534,0.8606915473937988,0.6542600393295288,1.0704187154769895,1.2920395135879517,1.0405348539352417,0.7041125297546387,0.7769259810447693,1.1890696287155151,1.0721817016601562,0.7090117335319519,0.5570053458213806,0.9090619683265686,1.0736531019210815,0.8116810917854309,0.6234561800956726,0.7412102818489075,0.9712426662445068,0.9225524067878724,0.6915509104728699,0.5981309413909912,0.8530071377754211,0.8933959603309631,0.8252689838409424,0.5643699765205383,0.7439696192741394,0.5944576263427734,0.5439797043800354,0.6074317097663879
s04,4,easy,silence,theta,1.250423789024353,1.2931216955184937,1.2793914079666138,1.0440033674240112,1.230792760848999,1.3901640176773071,1.2114957571029663,1.0816363096237185,0.9712028503417968,1.174054741859436,1.182010531425476,0.9640918374061584,0.8480727672576904,0.9299072623252868,1.1530890464782717,0.9240625500679016,0.7695146203041077,0.7463076710700989,0.9641523361206056,0.932375967502594,0.723246157169342,0.6369267702102661,0.8692131042480469,0.9921167492866516,0.8366115689277649,0.699276864528656,0.7713658809661865,0.5979478359222412,0.5698835253715515,0.599047064781189
s06,4,easy,silence,theta,0.9935048222541808,0.9179408550262452,1.024332046508789,0.9273834824562072,1.0579835176467896,1.1297465562820437,1.056133508682251,0.8902499079704285,0.7933085560798645,1.0003584623336792,0.9883009791374208,0.8362132906913757,0.5582053065299988,0.7687029242515564,0.9623327255249025,0.808247983455658,0.6328421831130981,0.5598964691162109,0.7667708992958069,0.773468017578125,0.6858136057853699,0.5689740777015686,0.612905740737915,0.58141028881073,0.7131056189537048,0.4300822913646698,0.5790784358978271,0.614513635635376,0.5749200582504272,0.4933228194713592
s08,3,easy,silence,theta,0.89332515001297,0.8749379515647888,0.9046735763549804,1.03307044506073,1.27815580368042,1.4662381410598757,1.2857367992401123,0.7776587605476379,1.110588312149048,1.576364517211914,1.4714059829711914,1.0871459245681765,0.9052646160125732,1.3220415115356443,1.5261937379837036,1.2370425462722778,0.8595381379127502,0.9295318126678468,1.3322056531906128,1.2699073553085327,0.9066131711006165,0.6908360123634338,1.0189112424850464,1.1609305143356323,0.9455010890960692,0.778484046459198,0.8459157943725586,0.8481529355049133,0.8467605710029602,0.8484233021736145
s08,5,easy,silence,theta,1.0471266508102417,0.9996516108512878,0.9464611411094666,1.220487117767334,1.30742084980011,1.5127919912338257,1.191899657249451,0.8395249247550964,1.1265497207641602,1.471824049949646,1.4042268991470337,1.0540846586227417,1.0096638202667236,1.277338624000549,1.471954345703125,1.1761019229888916,0.6782820820808411,0.95723158121109,1.286164164543152,1.2337685823440552,0.8509261608123779,0.6908957958221436,1.056447148323059,1.1963077783584597,0.9281418919563292,0.6443619728088379,0.8700936436653137,0.8810100555419922,0.872115433216095,0.8670685887336731
s08,6,easy,silence,theta,1.010964274406433,1.0287717580795288,0.9603176712989808,1.204100489616394,1.3983120918273926,1.6509603261947632,1.3137880563735962,1.1118751764297483,1.1007729768753052,1.6188740730285645,1.464224338531494,1.135550618171692,0.781402587890625,1.3038229942321775,1.518260836601257,1.1634944677352903,0.8493301272392273,0.8379682898521423,1.3173624277114868,1.2310857772827148,0.768543004989624,0.6832523345947266,1.070892333984375,1.1826859712600708,0.8856301307678223,0.5596139430999756,0.8298256397247314,0.8370537757873535,0.8271868228912354,0.8279693722724915
s02,8,hard,feedback,alpha,0.9455185532569884,0.8570617437362671,0.8718807101249695,0.9099407196044922,1.092122197151184,1.0982035398483276,1.059537410736084,0.9107048511505128,0.9126403331756592,1.0415453910827637,0.988183617591858,0.8343627452850342,0.8039912581443787,0.9883527755737304,1.0357030630111694,0.8829981088638306,0.7523875832557678,0.8202258944511414,1.024399757385254,0.9301913380622864,0.6749218702316284,0.7048534154891968,0.933443009853363,1.0162080526351929,0.7793715000152588,0.5007889866828918,0.8455353379249573,0.9950111508369446,0.7914007902145386,0.7595113515853882
s03,7,hard,feedback,alpha,0.5994675159454346,0.6352434754371643,0.6294080018997192,0.5202746987342834,0.7114478349685669,0.8455687165260315,0.7510502934455872,0.609819233417511,0.5739187598228455,0.7359386682510376,0.7315382361412048,0.6396979093551636,0.4155841171741485,0.616187334060669,0.6792392730712891,0.6282716393470764,0.5484552383422852,0.5430254340171814,0.6517444849014282,0.6280076503753662,0.534483790397644,0.4390742778778076,0.5879122614860535,0.6213854551315308,0.6306509971618652,0.4497684836387634,0.5226913690567017,0.3900892436504364,0.3956494331359863,0.4162477850914001
s03,8,hard,feedback,alpha,0.536668598651886,0.5754115581512451,0.5726307034492493,0.4852869808673858,0.6685470342636108,0.766383707523346,0.7127077579498291,0.5069814920425415,0.5312259197235107,0.705946683883667,0.6980248689651489,0.5766799449920654,0.4101350903511047,0.6301348209381104,0.6887578368186951,0.6419258713722229,0.5138208270072937,0.5285732746124268,0.770783007144928,0.7157924175262451,0.5872291326522827,0.4323858022689819,0.6797167658805847,0.7340667247772217,0.6745650768280029,0.4766958653926849,0.5836895704269409,0.401843786239624,0.3878971040248871,0.4285489916801452
s04,7,hard,feedback,alpha,0.8387044668197632,0.8456436991691589,0.8061584234237671,0.7721124887466431,0.8855427503585815,0.9450010061264038,0.8710790276527405,0.7526209354400635,0.768398642539978,0.900774359703064,0.9101333618164062,0.7426804900169373,0.6657073497772217,0.7799702286720276,0.9786422252655028,0.7883926033973694,0.6979735493659973,0.7309826016426086,0.9476839900016784,0.9473373889923096,0.7002359628677368,0.693114697933197,1.0137183666229248,1.2367783784866333,0.9625797271728516,0.6840415000915527,0.9194467663764954,0.6581961512565613,0.575393795967102,0.5662388801574707
s04,9,hard,feedback,alpha,0.8558062314987183,0.8707904815673828,0.8259214758872986,0.8280048370361328,0.8997066020965576,0.97097909450531,0.8692236542701721,0.7159556746482849,0.7621350884437561,0.8927531242370605,0.8995420336723328,0.7499354481697083,0.7693014740943909,0.7658399343490601,0.962368667125702,0.7976193428039551,0.8180336952209473,0.7418850660324097,0.9338346123695374,0.9630907773971558,0.7180955410003662,0.7691386342048645,1.0888855457305908,1.267822027206421,1.0169819593429563,0.6976073384284973,0.9884847402572632,0.749221682548523,0.6981424689292908,0.7055891752243042
s05,8,hard,feedback,alpha,0.7386028170585632,0.714213490486145,0.7391809821128845,0.731371283531189,0.8541823029518127,0.936818301677704,0.8757023811340332,0.8010786771774292,0.7103703022003174,0.8316162824630737,0.8536427021026611,0.74287348985672,0.5115442872047424,0.7380919456481934,0.8224048018455505,0.7406787872314453,0.5927793979644775,0.619083046913147,0.7205512523651123,0.712850034236908,0.623377799987793,0.4867625832557678,0.6965667009353638,0.6887670755386353,0.6128654479980469,0.5053954124450684,0.5628854632377625,0.5475050806999207,0.4605779945850372,0.5090416669845581
s05,10,hard,feedback,alpha,0.9187678694725036,0.906941831111908,0.9426298141479492,0.8150564432144165,0.8895560503005981,0.9111029505729676,0.8521360754966736,0.8396799564361572,0.7048476338386536,0.797254204750061,0.8029103875160217,0.6801960468292236,0.4649149179458618,0.7020269632339478,0.7647818922996521,0.7110686898231506,0.5660467743873596,0.4952147603034973,0.6802687048912048,0.6916363835334778,0.5581550002098083,0.436394065618515,0.5844643712043762,0.6328707933425903,0.615142822265625,0.4572404325008392,0.5450927019119263,0.5347034335136414,0.4437972605228424,0.4798949360847473
s06,7,hard,feedback,alpha,0.6477087140083313,0.5603896379470825,0.693052351474762,0.6355921626091003,0.6449552178382874,0.7216976881027222,0.7326745390892029,0.6982427835464478,0.5354999303817749,0.647549569606781,0.6907092332839966,0.6476140022277832,0.4258237779140472,0.5208795070648193,0.6514629125595093,0.6336219310760498,0.6083062291145325,0.399579793214798,0.5569013953208923,0.6038174033164978,0.5464620590209961,0.443303644657135,0.4929710626602173,0.4854618608951568,0.5705375075340271,0.548816978931427,0.4850493669509887,0.5388228297233582,0.4825704991817474,0.3880391120910644
s06,10,hard,feedback,alpha,0.8405588269233704,0.7122093439102173,0.7012996673583984,0.8921090364456177,0.79025799036026,0.8098618388175964,0.764122724533081,0.6585817337036133,0.7018827795982361,0.7750673294067383,0.7484205961227417,0.6282994151115417,0.5989697575569153,0.6630899906158447,0.7373714447021484,0.6564980149269104,0.6653729677200317,0.5211994051933289,0.6574833393096924,0.6493305563926697,0.5413534641265869,0.5519165992736816,0.5855288505554199,0.6049290299415588,0.5829655528068542,0.6036563515663147,0.606357991695404,0.9201188683509828,0.603432834148407,0.7439664006233215
s08,9,hard,feedback,alpha,0.7871730327606201,0.7319311499595642,0.822218120098114,0.8629028797149658,0.919392228126526,1.0295989513397217,1.027608036994934,0.930222749710083,0.9831770658493042,0.9663750529289246,0.9974974393844604,0.9920101761817932,0.9933818578720092,0.8461154103279114,0.9646897315979004,0.869949460029602,0.7042958736419678,0.7560952305793762,0.845612645149231,0.84896320104599,0.7410300970077515,0.6166253685951233,0.6963860392570496,0.817510724067688,0.7059503197669983,0.6132155060768127,0.658683180809021,0.6793230175971985,0.6857033967971802,0.685706615447998
s08,11,hard,feedback,alpha,0.6655148863792419,0.6421651244163513,0.7014450430870056,0.7598798274993896,0.9270474314689636,1.0059279203414917,0.9522804617881776,0.8214616179466248,1.0077189207077026,1.000449299812317,1.0103492736816406,0.9278486371040344,0.9940533638000488,0.91094172000885,1.0299596786499023,0.906926691532135,0.7140241861343384,0.8348554372787476,0.917872190475464,0.9234944581985474,0.7714402675628662,0.6785936951637268,0.7537695169448853,0.8850587010383606,0.8005023002624512,0.6381089091300964,0.7726434469223022,0.7754008769989014,0.7775073051452637,0.7842029929161072
s08,13,hard,feedback,alpha,0.705962061882019,0.6031038165092468,0.7688973546028137,0.7816753387451172,0.8852880001068115,0.9728796482086182,0.8786216378211975,0.6175937652587891,0.9227538108825684,0.9860213398933412,0.9707676768302916,0.8650519847869873,0.920307755470276,0.9147628545761108,1.0021690130233765,0.8682588934898376,0.6179592609405518,0.8013315200805664,0.9106134176254272,0.9068655371665956,0.7055194973945618,0.6242287755012512,0.7776561975479126,0.8599339723587036,0.7533934712409973,0.5892201066017151,0.6501320600509644,0.6516239047050476,0.6501604914665222,0.6516779065132141
s02,8,hard,feedback,beta,0.9839274883270264,0.531363308429718,0.5801676511764526,0.7558761239051819,0.6980453729629517,0.6354272961616516,0.6433495879173279,1.017162203788757,0.626387357711792,0.5787654519081116,0.5736225843429565,0.559294581413269,0.6067804098129272,0.5336192846298218,0.5492094159126282,0.5189535617828369,0.7957648038864136,0.4941740334033966,0.5176704525947571,0.5043856501579285,0.4519569277763366,0.5617287158966064,0.5515432953834534,0.5126915574073792,0.5084266066551208,0.3493393659591675,0.5991290211677551,1.0102661848068235,0.7758688926696777,0.7457040548324585
s03,7,hard,feedback,beta,0.4739807546138763,0.4777212142944336,0.4722280204296112,0.5179700255393982,0.5116292238235474,0.5040598511695862,0.523995578289032,0.4685759842395782,0.5250325798988342,0.4463864862918854,0.4346702694892883,0.4383983016014099,0.2975898385047912,0.4251480996608734,0.4183179438114166,0.3955408930778503,0.4437262117862701,0.3754356801509857,0.403192937374115,0.3835344314575195,0.3372165560722351,0.3032906055450439,0.3744857907295227,0.3654577732086181,0.3632373213768005,0.3309686183929443,0.332859992980957,0.3098960220813751,0.3099339604377746,0.310922622680664
s03,8,hard,feedback,beta,0.4174193441867828,0.4317080676555633,0.4315350949764251,0.4535394310951233,0.4698549211025238,0.4822152256965637,0.4928560853004455,0.4396515488624573,0.3946888148784637,0.4014396071434021,0.3895749449729919,0.4003254771232605,0.2567023038864136,0.3563668727874756,0.357902854681015,0.34341761469841,0.4066535532474518,0.3171747624874115,0.3660772442817688,0.325998991727829,0.3409092128276825,0.2466623336076736,0.3199110031127929,0.3260419964790344,0.3159781396389007,0.575360894203186,0.2813782393932342,0.2481707781553268,0.2163757234811782,0.2600794434547424
s04,7,hard,feedback,beta,0.4433749318122864,0.4685064852237701,0.4541138112545013,0.4300688505172729,0.4717730581760406,0.491550087928772,0.484726220369339,0.4391946792602539,0.4108526110649109,0.4385748207569122,0.4484585523605346,0.4463040232658386,0.3929472267627716,0.3830383718013763,0.4369961619377136,0.3858638703823089,0.5495097637176514,0.372855395078659,0.398057073354721,0.384319931268692,0.3361407518386841,0.3507658541202545,0.4325364232063293,0.4201915860176086,0.3820726275444031,0.3588534295558929,0.3414781987667084,0.3834684193134308,0.3433268666267395,0.2511372566223144
s04,9,hard,feedback,beta,0.4836558699607849,0.5125986337661743,0.4894491136074066,0.5167067050933838,0.5274506211280823,0.5298967957496643,0.5157396793365479,0.4820144474506378,0.4705361425876617,0.4809954166412353,0.491961807012558,0.5428996086120605,0.4829388260841369,0.4226918518543243,0.4837037026882171,0.4594081044197082,0.9773836731910706,0.4233354926109314,0.4359482824802398,0.4420325756072998,0.3807232975959778,0.4136420786380768,0.4625568687915802,0.4738105237483978,0.4426620900630951,0.4307031631469726,0.412316620349884,0.4735891222953796,0.4688382744789123,0.4163840711116791
s05,8,hard,feedback,beta,0.6354871392250061,0.5155013203620911,0.5135918259620667,0.8555427193641663,0.5985115766525269,0.5648723840713501,0.6000574231147766,0.8559813499450684,0.6122986674308777,0.5339161157608032,0.5431240200996399,0.6130433082580566,0.4325862824916839,0.556184709072113,0.5231326818466187,0.5692949891090393,0.9234452247619628,0.7398632168769836,0.5084728002548218,0.504115641117096,0.6872771382331848,0.5531777739524841,0.6511194705963135,0.4499625563621521,0.5151206254959106,0.4917996525764465,0.4054571986198425,0.4934195876121521,0.4382334649562835,0.5479912161827087
s05,10,hard,feedback,beta,0.6287606358528137,0.520051121711731,0.6119893193244934,0.8989285230636597,0.539336085319519,0.5209677219390869,0.545149028301239,0.8812747597694397,0.5600962042808533,0.4677709639072418,0.4859483540058136,0.5253335237503052,0.3562623560428619,0.4660796821117401,0.4441608488559723,0.4846378564834595,0.909907042980194,0.4263089895248413,0.4037491381168365,0.4059565365314483,0.4799064695835113,0.447515070438385,0.4393016993999481,0.3729637265205383,0.4300015568733215,0.3746711611747741,0.3799886107444763,0.4699216187000274,0.4008134305477142,0.4883228540420532
s06,7,hard,feedback,beta,0.7337354421615601,0.4142284095287323,0.8868959546089172,0.5236955285072327,0.4609795212745666,0.4419155716896057,0.5131115317344666,0.5211489796638489,0.4422613978385925,0.3948227763175964,0.4075186252593994,0.4349298179149627,0.3049810230731964,0.3557914495468139,0.3823361098766327,0.3872959315776825,0.4439931809902191,0.2799985408782959,0.3412178456783294,0.352726399898529,0.3588472306728363,0.302388846874237,0.3165212571620941,0.3210850954055786,0.3433839976787567,0.3826359212398529,0.3219959735870361,0.3694986402988434,0.321303129196167,0.2777997255325317
s06,10,hard,feedback,beta,0.769524335861206,0.5071966052055359,0.4798818230628967,0.6826691627502441,0.5479835867881775,0.501844048500061,0.5889135599136353,0.5459110140800476,0.5847311615943909,0.4653845727443695,0.471518337726593,0.5092336535453796,0.5698714852333069,0.4412473440170288,0.4291009306907654,0.4646914899349212,0.6657947301864624,0.3823267519474029,0.4077319800853729,0.4129802286624908,0.4036229252815246,0.4391504824161529,0.4046094715595245,0.4425133466720581,0.4072188138961792,0.4380571246147156,0.4447292387485504,0.7394194602966309,0.4440635144710541,0.5928918123245239
s08,9,hard,feedback,beta,0.9534603953361512,0.5673053860664368,0.9840230345726012,0.9594241976737976,0.7005282044410706,0.5802884697914124,0.90647953748703,0.6027793884277344,0.9744253754615784,0.5438818335533142,0.5663049221038818,0.7323362827301025,0.7427665591239929,0.53131502866745,0.4826013147830963,0.4796522557735443,0.3841532170772552,0.4461719393730163,0.4209005236625671,0.4156156182289123,0.3935098946094513,0.414836585521698,0.3878466188907623,0.3882212340831756,0.3925216197967529,0.3552141487598419,0.435916930437088,0.4603075087070465,0.4644849598407745,0.464700847864151
s08,11,hard,feedback,beta,1.03068745136261,0.5897146463394165,0.8287085294723511,0.9866529107093812,0.7547879219055176,0.6329230666160583,0.8933596611022949,0.598884105682373,1.0356427431106567,0.6000701785087585,0.6117218136787415,0.8217005729675293,0.8688676953315735,0.6068055033683777,0.5362440943717957,0.5586665272712708,0.4665389358997345,0.5831657648086548,0.5011361241340637,0.4909075498580932,0.5026987195014954,0.5833578705787659,0.4898647665977478,0.4657862782478332,0.4954030811786651,0.3928373456001282,0.5589454174041748,0.5639920830726624,0.5666092038154602,0.5711942911148071
s08,13,hard,feedback,beta,1.0703965425491333,0.6225759387016296,1.3678295612335205,1.0991613864898682,0.7849011421203613,0.6410984396934509,1.1485451459884644,0.5278034806251526,1.1390656232833862,0.5806106328964233,0.6584556102752686,0.9298651814460754,0.7457061409950256,0.5368401408195496,0.4967979788780212,0.5637619495391846,0.4273538589477539,0.4218820035457611,0.4206390678882599,0.4245032668113708,0.4138111174106598,0.3750628530979156,0.3713564276695251,0.3771731555461883,0.3865072727203369,0.3448470830917358,0.3920967876911163,0.4001522064208984,0.3978544473648071,0.398893266916275
s02,8,hard,feedback,delta,2.040330648422241,1.9185705184936523,1.9513111114501955,1.9809582233428955,2.248286962509156,2.3661677837371826,2.405273914337158,2.02336049079895,1.8225109577178955,2.2073991298675537,2.277266025543213,1.912951231002808,1.641150951385498,1.9482288360595703,2.2060790061950684,1.9725865125656128,1.3868650197982788,1.5411014556884766,1.9863008260726929,1.8951101303100584,1.54702627658844,1.0447475910186768,1.696544528007507,1.925399899482727,1.660649061203003,1.129294753074646,1.6752554178237915,1.054423689842224,1.1476638317108154,1.256259799003601
s03,7,hard,feedback,delta,1.8387411832809448,1.9182525873184204,1.873713731765747,1.5652927160263062,2.083888292312622,2.4334449768066406,2.178882837295532,1.7107419967651367,1.5766264200210571,2.1606502532958984,2.080749988555908,1.7595146894454956,1.2647768259048462,1.7851643562316897,1.9832581281661987,1.7273528575897217,1.461792230606079,1.5639678239822388,1.9855350255966189,1.7397478818893433,1.4743205308914185,1.354352951049805,1.6022239923477173,1.7453590631484983,1.551663160324097,1.2396153211593628,1.4007718563079834,1.175649881362915,1.1544300317764282,1.2673182487487793
s03,8,hard,feedback,delta,1.4871702194213867,1.6194700002670288,1.6223598718643188,1.121031641960144,1.7814438343048096,2.15578842163086,1.997973918914795,1.4821791648864746,1.2474830150604248,1.9580984115600584,1.9433225393295288,1.6113684177398682,0.950249969959259,1.46489417552948,1.83047354221344,1.5661262273788452,1.2995858192443848,1.226679801940918,1.903467297554016,1.7153279781341553,1.4167696237564087,1.004578948020935,1.4881149530410769,1.7207388877868652,1.6127071380615234,1.1302896738052368,1.4726409912109375,1.0011091232299805,0.9927855730056764,1.238451361656189
